placeId,place_name,introduction,category_name,categoryId,latitude,longitude,postcode,thumbnail_url,tags,province_Id,province_name,district_Id,district_name,sub_district_Id,sub_district_name,updated_at
33474,วัดธรรมยาน,,สถานที่ท่องเที่ยว,3,16.09914,101.02057,67220.0,https://dmc.tatdataapi.io/assets/588b9bdb-6bb7-422b-bb8f-e6ba6e6b5e83.jpeg,,110,เพชรบูรณ์,6707,หนองไผ่,670702,นาเฉลียง,2024-07-15T05:10:53.593Z
14159,หอโบราณคดีเพ็ชรบูรณ์อินทราชัย,,สถานที่ท่องเที่ยว,3,16.41917,101.15964,67000.0,https://dmc.tatdataapi.io/assets/05e41d32-02e4-41df-a00e-13360631f07c.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2024-07-15T05:10:52.257Z
33548,พุทธอุทยานเพชบุระ,,สถานที่ท่องเที่ยว,3,16.44649,101.15318,67000.0,https://dmc.tatdataapi.io/assets/dea80007-9101-48f3-87d2-b201a5b785d6.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670104,สะเดียง,2024-07-15T05:10:50.774Z
8336,สวนรุกขชาติซับชมภู,เป็นแหล่งความรู้ทางพฤกษศาสตร์มีทั้งป่าไม้เบญจพรรณ สมุนไพรนานาชนิด ภายในสวนรุกขชาติตกแต่งด้วยไม้ดอกไม้ประดับที่สวยงาม มีน้ำตก 3 แห่ง ได้แก่ น้ำตกหินงาม น้ำตกไทรงาม และน้ำตกธารงาม,สถานที่ท่องเที่ยว,3,15.92875,100.96243,67140.0,https://dmc.tatdataapi.io/assets/fc31fcb0-bf35-43a6-a8e1-be993743dbca.jpg,,110,เพชรบูรณ์,6707,หนองไผ่,670703,บ้านโภชน์,2024-07-15T05:05:07.275Z
24021,อุทยานแห่งชาติเขาค้อ,หากใครมาเที่ยวเพชรบูรณ์ แล้วไม่ได้ขึ้นมาถึงเขาค้อ ถือว่ายังมาไม่ถึงอย่างแท้จริง,สถานที่ท่องเที่ยว,3,16.57267,100.97824,67270.0,https://dmc.tatdataapi.io/assets/0214b848-62df-4209-a03e-8178d3c52191.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T05:05:03.457Z
7149,ถนนคนเดินไทหล่ม,,สถานที่ท่องเที่ยว,3,16.7772,101.24346,67110.0,https://dmc.tatdataapi.io/assets/9a3ef5b1-7827-44c5-a43a-50c2da833568.jpeg,,110,เพชรบูรณ์,6703,หล่มสัก,670301,หล่มสัก,2024-07-15T05:01:53.315Z
31527,สวนสาธารณะพุน้ำร้อนพุเตย,,สถานที่ท่องเที่ยว,3,15.57729,101.06477,67180.0,https://dmc.tatdataapi.io/assets/6410dcf5-ef1a-4473-983d-4a4e42b4e777.jpeg,,110,เพชรบูรณ์,6705,วิเชียรบุรี,670507,พุเตย,2024-07-15T05:01:52.629Z
16376,วนอุทยานน้ำตกธารทิพย์,,สถานที่ท่องเที่ยว,3,16.66187,101.13278,67110.0,https://dmc.tatdataapi.io/assets/c0df72c0-43b0-4229-96d3-ae6af3c2064e.jpeg,,110,เพชรบูรณ์,6703,หล่มสัก,670318,บุ่งน้ำเต้า,2024-07-15T05:01:51.918Z
14452,ศาลหลักเมืองนครบาลเพชรบูรณ์,,สถานที่ท่องเที่ยว,3,16.42097,101.1601,67000.0,https://dmc.tatdataapi.io/assets/2d536827-6aca-486a-9c7f-ef508917ce6d.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2024-07-15T05:01:51.119Z
971,วัดวิเชียรบำรุง,ภายในบริเวณวัดเป็นที่ประดิษฐานพระพุทธไสยาสน์วิเชียรบุรีศรีรัตนมิ่งมงคลที่ใหญ่ที่สุดในจังหวัด อยู่กลางแจ้งหันพระพักตร์ไปทางทิศตะวันออก องค์พระหล่อด้วยปูนทาทอง ภายในองค์พระเป็นที่บรรจุพระบรมสารีริกธาตุส่วนพระรากขวัญ (ไหปลาร้า) ,สถานที่ท่องเที่ยว,3,15.65722,101.10667,67130.0,https://dmc.tatdataapi.io/assets/93145f90-e327-47af-9d89-c3f890102e02.jpeg,,110,เพชรบูรณ์,6705,วิเชียรบุรี,670501,ท่าโรง,2024-07-15T05:00:04.822Z
4037,วัดช้างเผือก,มีร่างที่ไม่เน่าเปื่อยของพระครูพัชราจารย์ หรือหลวงพ่อทบ บรรจุศพอยู่ในโลงแก้ว เป็นที่เคารพสักการะของชาวจังหวัดเพชรบูรณ์ และมีซากโบสถ์เก่าสมัยอยุธยา อายุกว่า 300 ปี,สถานที่ท่องเที่ยว,3,16.30167,101.11928,67000.0,https://dmc.tatdataapi.io/assets/c8980f48-7e3c-456f-80ce-3f399c1d2326.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670103,บ้านโตก,2024-07-15T04:59:19.978Z
6471,ถ้ำฤๅษีสมบัติ,เมื่อครั้งสมัยจอมพล ป. พิบูลสงคราม ดำรงตำแหน่งนายกรัฐมนตรีทางรัฐบาลได้ประกาศพระราชกำหนดระเบียบบริหารนครบาลเพชรบูรณ์ พ.ศ. 2487 และได้ตั้งกระทรวงการคลังขึ้นที่ถ้ำฤาษีสมบัติซึ่งใช้เป็นที่เก็บสมบัติของแผ่นดินในสมัยนั้น,สถานที่ท่องเที่ยว,3,16.68017,101.13974,67110.0,https://dmc.tatdataapi.io/assets/339f5003-771e-434c-beb0-9c179dea26a9.jpeg,,110,เพชรบูรณ์,6703,หล่มสัก,670318,บุ่งน้ำเต้า,2024-07-15T04:58:57.949Z
23919,เขาค้อ,เป็นชื่อเรียกรวมทิวเขาน้อยใหญ่ของเทือกเขาเพชรบูรณ์ ในเขตอำเภอเขาค้อ เหตุที่เรียกกันว่า เขาค้อ เพราะป่าบริเวณนี้เดิมมีต้นค้อซึ่งเป็นไม้ตระกูลปาล์มขึ้นอยู่มาก ภูมิอากาศบนเขาค้อเย็นสบายตลอดปีแม้ในฤดูร้อน และค่อนข้างเย็นจัดในฤดูหนาว รวมทั้งมีทัศนียภาพสวยงาม,สถานที่ท่องเที่ยว,3,16.63333,100.99833,67270.0,https://dmc.tatdataapi.io/assets/07d84bae-7cda-4b96-a91c-7c57f27e94d2.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:58:03.833Z
4657,น้ำตกวังตุ้ม,,สถานที่ท่องเที่ยว,3,16.73573,101.07611,67280.0,https://dmc.tatdataapi.io/assets/c49d38e3-ca78-461f-98a3-9ecf1829a85a.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671102,แคมป์สน,2024-07-15T04:57:00.897Z
6425,ศาลเจ้าพ่อหลักเมืองเพชรบูรณ์,อยู่ที่ถนนหลักเมือง ใจกลางเมืองเพชรบูรณ์ เสาหลักเมืองเป็นเสาหินที่สมเด็จกรมพระยาดำรงราชานุภาพทรงนำมาจากเมืองศรีเทพ เมื่อปี พ.ศ. 2447,สถานที่ท่องเที่ยว,3,16.42097,101.1601,67000.0,https://dmc.tatdataapi.io/assets/df91e5ff-97d6-4b98-9032-ed2e5cd0cf3c.jpg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2024-07-15T04:56:57.929Z
6747,อุทยานแห่งชาติตาดหมอก,ผืนป่าอุดมสมบูรณ์ประกอบด้วยเทือกเขาสูงสลับซับซ้อน เป็นแหล่งต้นน้ำที่สำคัญของลำน้ำป่าสักและลำน้ำชีมีน้ำตกที่สวยงามสองแห่ง ได้แก่ น้ำตกตาดหมอก และน้ำตกสองนาง,สถานที่ท่องเที่ยว,3,16.37884,101.28876,67000.0,https://dmc.tatdataapi.io/assets/41e804b4-9283-43dc-8101-ad2dc4175b10.jpg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670111,นาป่า,2024-07-15T04:56:48.911Z
6580,วัดไตรภูมิ,ตั้งอยู่บนถนนเพชรรัตน์ ในตัวเมือง เป็นวัดเก่าแก่ ประดิษฐาน พระพุทธมหาธรรมราชา พระพุทธรูปคู่บ้านคู่เมืองของจังหวัดเพชรบูรณ์ ลักษณะเป็นพระพุทธรูปทรงเครื่องศิลปสมัยลพบุรี,สถานที่ท่องเที่ยว,3,16.42279,101.16155,67000.0,https://dmc.tatdataapi.io/assets/6ef30986-cf16-40b3-8d4b-1289ccbfddba.jpg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2024-07-15T04:56:47.722Z
8650,น้ำตกศรีดิษฐ์,เป็นน้ำตกหินชั้นขนาดใหญ่ มีน้ำไหลตลอดทั้งปี เคยเป็นที่อยู่ของ ผกค. มาก่อน สิ่งที่น่าสนใจคือ ครกตำข้าวพลังงานน้ำตกที่ ผกค.สร้างไว้ การเดินทาง ใช้เส้นทางหมายเลข 2196 ถึงหลักกิโลเมตรที่ 17 แล้วแยกเข้าทางหลวงหมายเลข2325อีกประมาณ 10 กิโลเมตร แล้วแยกขวาเข้าน้ำตก,สถานที่ท่องเที่ยว,3,16.6298,100.93962,67270.0,https://dmc.tatdataapi.io/assets/6d381b0d-bd88-48f4-8d99-daba83cbbb2a.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:56:38.350Z
11346,อ่างเก็บน้ำรัตนัย,ในบริเวณอ่างเก็บน้ำมีลักษณะคล้ายทะเลสาบ ในตอนเย็นจะมีลมพัดเย็นสบายเหมาะสำหรับนั่งพักผ่อน,สถานที่ท่องเที่ยว,3,16.63185,100.97615,67270.0,https://dmc.tatdataapi.io/assets/50d8a05f-72fe-437a-acbe-af3824aa189c.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:56:29.627Z
12582,ภูแก้ว แอดเวนเจอร์ ปาร์ค,เป็นสถานที่ท่องเที่ยวพักผ่อนภายในภูแก้วรีสอร์ท นำเสนอกิจกรรมกลางแจ้งแนวผจญภัยท่ามกลางบรรยากาศที่โอบล้อมด้วยขุนเขา,สถานที่ท่องเที่ยว,3,16.78555,101.00974,67280.0,https://dmc.tatdataapi.io/assets/499a6f67-2387-4eab-a74b-bc0f7c94b178.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671102,แคมป์สน,2024-07-15T04:56:23.027Z
13842,อนุสาวรีย์พ่อขุนผาเมือง,ตั้งอยู่บริเวณสี่แยกพ่อขุนผาเมือง พระรูปทำด้วยโลหะในอิริยาบถยืน พระหัตถ์ขวาทรงดาบปักลงดิน พระหัตถ์ซ้ายชี้ลงพื้น พ่อขุนผาเมือง (เจ้าเมืองราด) ผู้ทรงร่วมสถาปนาราชอาณาจักรสุโขทัยเมื่อประมาณพุทธศตวรรษที่ 1800,สถานที่ท่องเที่ยว,3,16.75322,101.20297,67110.0,https://dmc.tatdataapi.io/assets/5a5006ee-db11-47c3-b51f-a80ef10774b0.jpeg,,110,เพชรบูรณ์,6703,หล่มสัก,670314,น้ำชุน,2024-07-15T04:56:16.835Z
15821,สวนรุกขชาติสวนรุกขชาติผาเมือง หรือหนองนารี,(สวนรุกขชาติผาเมือง) ตั้งอยู่ริมถนนนารีพัฒนา หมู่ที่ 5 ตำบลสะเตียง ข้างสนามกีฬาเทศบาลจังหวัดเพชรบูรณ์ ห่างจากตัวเมืองประมาณ 2 กิโลเมตร บริเวณสวนเป็นบึงบัวขนาดใหญ่เหมาะแก่การพักผ่อนหย่อนใจ สามารถขับรถเที่ยวรอบบึง บรรยากาศร่มรื่น มีร้านอาหารบริการ,สถานที่ท่องเที่ยว,3,16.43851,101.14152,67000.0,https://dmc.tatdataapi.io/assets/8fefce73-5ca5-4eb9-86b5-134c88c50a6f.jpg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670104,สะเดียง,2024-07-15T04:56:14.822Z
18327,เนินมหัศจรรย์,อยู่ที่บริเวณ กิโลเมตรที่ 17.5 ถนนสายนางั่ว-สะเดาะพง (ทางหมายเลข 2258) เมื่อขับรถมาถึงตรงนี้ และดับเครื่องรถจะถอยหลังขึ้นเนินได้เอง ปรากฎการณ์ดังกล่าวเกิดจากภาพลวงตา เพราะในความเป็นจริงเมื่อวัดระดับความสูงของพื้นที่สองจุดแล้ว ความสูงของเนินจะมีระดับต่ำกว่าช่วงที่เป็นทางขึ้นเนิน,สถานที่ท่องเที่ยว,3,16.54841,101.0357,67270.0,https://dmc.tatdataapi.io/assets/3e7b4b3c-a2c2-4f97-a146-eaada11000ba.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671104,ริมสีม่วง,2024-07-15T04:56:02.922Z
23905,สถานีทดลองเกษตรที่สูงเขาค้อ,เป็นสถานที่ทดลองปลูกไม้เมืองหนาวจากสถาบันวิจัยพืชสวน กรมวิชาการเกษตร ภายในสถานีได้ปลูกไม้เมืองหนาวนานาชนิด เช่น พลับฝาด พลับเนคตาซีน แมคคาเดเมียนัท กาแฟ มะกอกน้ำ,สถานที่ท่องเที่ยว,3,16.58677,100.96212,67270.0,https://dmc.tatdataapi.io/assets/747acf0c-1d37-4fa5-9f7c-7e7690a08098.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671105,สะเดาะพง,2024-07-15T04:55:56.727Z
23912,อนุสรณ์สถานผู้เสียสละเขาค้อ,สร้างขึ้นเพื่อเทิดทูนวีรกรรมของพลเรือน ทหาร ตำรวจ ทหาร ผู้พลีชีพในการสู้รบเพื่อปกป้องพื้นที่ในเขตรอยต่อ 3 จังหวัด คือ พิษณุโลก เพชรบูรณ์ และเลย ตั้งแต่ปี พ.ศ. 2511-2525,สถานที่ท่องเที่ยว,3,16.61494,100.98554,67270.0,https://dmc.tatdataapi.io/assets/bb935481-4eca-4dd5-a196-bc24ac04b39d.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:55:54.220Z
23920,หอสมุดนานาชาติเขาค้อ,เป็นหอสมุดขนาดใหญ่ออกแบบเป็นรูปเพชรคว่ำ สร้างด้วยกระจกสะท้อนแสง ภายในเก็บรักษาหนังสือทั้งภาษาไทยและภาษาต่างประเทศ ในเดือนธันวาคมของทุกปีมีการจัดงาน วันนัดพบเอกอัครราชฑูต ณ เขาค้อ โดยเชิญอัครราชฑูตจากประเทศต่าง ๆ มาร่วมชมการแสดงศิลปวัฒนธรรมของจังหวัด,สถานที่ท่องเที่ยว,3,16.57971,100.99134,67270.0,https://dmc.tatdataapi.io/assets/f0daa2e2-a690-4cda-8bca-6a095ec19eb6.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:55:50.401Z
25627,อ่างเก็บน้ำชลประทานห้วยป่าแดง,เป็นแหล่งพักผ่อนริมน้ำที่มีความสวยงามอีกแห่งหนึ่ง เกิดจากการสร้างเขื่อนกั้นห้วยป่าแดงในเขตตำบลป่าเล่า อ่างเก็บน้ำนี้แวดล้อมด้วยทัศนียภาพของขุนเขาและสายน้ำที่งดงามโดยเฉพาะในยามเช้าตรู่และยามเย็น,สถานที่ท่องเที่ยว,3,16.4476,101.08863,67000.0,https://dmc.tatdataapi.io/assets/e3f3cec9-df01-4c59-92f5-a4b273690848.jpg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670105,ป่าเลา,2024-07-15T04:55:46.524Z
26150,อนุสาวรีย์จีนฮ่อ,เป็นอนุสาวรีย์ทหารอาสาจากหน่วยรบกองพลที่ 93 ซึ่งมาช่วยรบในพื้นที่เขาค้อ และเสียชีวิตในการสู้รบ,สถานที่ท่องเที่ยว,3,16.62018,100.99639,67270.0,https://dmc.tatdataapi.io/assets/03317fdd-a843-4b34-806c-ee0fc5f8cea1.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:55:38.150Z
30149,บึงสามพัน,มีลักษณะเป็นลำคลองยาวประมาณ 3 กิโลเมตร มีน้ำใสตลอดทั้งปี เป็นบึงที่ใช้ประโยชน์ในการทำเกษตรกรรม แหล่งเพาะพันธุ์ปลา ที่บริเวณริมบึงมีร้านอาหารไว้บริการด้วย,สถานที่ท่องเที่ยว,3,15.78119,101.04094,67160.0,https://dmc.tatdataapi.io/assets/ec73c7ce-b171-46ad-afe3-7e6ebbd07186.jpeg,,110,เพชรบูรณ์,6708,บึงสามพัน,670809,บึงสามพัน,2024-07-15T04:55:28.691Z
33012,ศูนย์บริการท่องเที่ยวเชิงเกษตร อำเภอน้ำหนาว,อำเภอน้ำหนาวมีแหล่งท่องเที่ยวเชิงเกษตร ให้นักท่องเที่ยวได้สัมผัสการท่องเที่ยวในรูปแบบเชิงเกษตร ในอำเภอน้ำหนาวแห่งนี้ มีสวนท่องเที่ยวเชิงเกษตรมากมาย,สถานที่ท่องเที่ยว,3,16.76806,101.6694,67260.0,https://dmc.tatdataapi.io/assets/dda2874a-23bd-4ef1-b190-98e75ff279a1.jpg,,110,เพชรบูรณ์,6709,น้ำหนาว,670901,น้ำหนาว,2024-07-15T04:55:11.712Z
12640,ภูทับเบิก,ตั้งอยู่ที่บ้านทับเบิก ต.วังตาล ห่างจากอ.หล่มเก่า 40 กม.ตามเส้นทางจากหล่มเก่าไปภูหินร่องกล้า หรือห่างจากตัวจังหวัดเพชรบูรณ์ประมาณ 97 กม.,สถานที่ท่องเที่ยว,3,16.908,101.10936,67120.0,https://dmc.tatdataapi.io/assets/9ee13d2a-e6ca-4793-a60b-adfd08868d9e.jpeg,,110,เพชรบูรณ์,6704,หล่มเก่า,670407,วังบาล,2024-07-15T04:54:16.354Z
13716,พระบรมธาตุเจดีย์กาญจนาภิเษก,,สถานที่ท่องเที่ยว,3,16.64095,101.00087,67270.0,https://dmc.tatdataapi.io/assets/dda7a59f-6ca6-4416-af73-3b6f439dbe1d.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:54:12.247Z
16700,หอวัฒนธรรมนครบาลเพชรบูรณ์,"สร้างขึ้นเมื่อปี พ.ศ. 2546 เพื่อเป็นอนุสรณ์ นครบาลเพชรบูรณ์ เนื่องจากในระหว่าง พ.ศ. 2486-2488 จอมพล ป.พิบูลสงครามได้ออกพระราชกำหนดเพื่อย้ายเมืองหลวงมาอยู่ที่ เพชรบูรณ์ โดยใช้ ชื่อว่า ""นครบาลเพชรบูรณ์""",สถานที่ท่องเที่ยว,3,16.42058,101.15933,67000.0,https://dmc.tatdataapi.io/assets/1801d5bc-684d-44d7-953d-56f4545cdfdf.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2024-07-15T04:54:02.129Z
28879,เจดีย์พระบรมสารีริกธาตุเขาค้อ,เจดีย์บรรจุพระบรมสารีริกธาตุที่อัญเชิญมาจากประเทศศรีลังกา เป็นเจดีย์ที่มีสถาปัตยกรรมผสมผสานทั้งแบบสุโขทัย อยุธยา และรัตนโกสินทร์,สถานที่ท่องเที่ยว,3,16.57913,100.99142,67270.0,https://dmc.tatdataapi.io/assets/5a1ec3bc-7f40-40cb-90f5-ba980753df6b.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2024-07-15T04:53:32.420Z
1463,วัดศรีมงคล (วัดนาทราย),เป็นวัดเก่าแก่ของจังหวัดเพชรบูรณ์ ชมสิม (โบสถ์เก่า) ศิลปะล้านช้าง และความน่าสนใจของภาพจิตรกรรมฝาผนังภายในอุโบสถ ซึ่งมีภาพเขียนสวยงามตามแบบโบราณ เกี่ยวกับประวัติพระเจ้าสิบชาติ ภาพนรก-สวรรค์ และภาพที่สะท้อนให้เห็นชีวิตของสังคมท้องถิ่นในอดีต,สถานที่ท่องเที่ยว,3,16.88556,101.22944,67120.0,https://dmc.tatdataapi.io/assets/d99a0bdd-4a34-4464-bdf6-1c83ce6a30f1.jpeg,,110,เพชรบูรณ์,6704,หล่มเก่า,670401,หล่มเก่า,2024-03-07T04:08:42.017Z
16781,อุทยานแห่งชาติน้ำหนาว,เป็นแหล่งท่องเที่ยวที่มีชื่อเสียงอีกแห่งหนึ่งของเพชรบูรณ์ ได้รับความนิยมในหมู่นักเดินทางที่ชอบการเดินป่าศึกษาธรรมชาติ เป็นภูเขาสูงสลับซับซ้อน อากาศจะหนาวเย็นที่สุดในช่วงเดือนธันวาคม-มกราคม เป็นแหล่งต้นน้ำที่สำคัญของแม่น้ำหลายสาย เช่น แม่น้ำป่าสัก แม่น้ำพอง แม่น้ำเลย มีสัตว์ป่าชุกชุมรวมทั้งนกชนิดต่าง ๆ ,สถานที่ท่องเที่ยว,3,16.74016,101.57373,67260.0,https://dmc.tatdataapi.io/assets/de80c8a9-4ac8-4ff3-aa11-abb3ddd66b64.jpeg,,110,เพชรบูรณ์,6709,น้ำหนาว,670901,น้ำหนาว,2023-10-15T08:20:58.062Z
33517,ไร่ บี.เอ็น.,,สถานที่ท่องเที่ยว,3,16.74166,101.01608,67280.0,https://dmc.tatdataapi.io/assets/f608b799-8b77-4f8f-b257-808916552802.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671102,แคมป์สน,2023-10-15T08:20:27.657Z
33625,น้ำตกศรีดิษฐ์,,สถานที่ท่องเที่ยว,3,16.63006,100.93985,67270.0,https://dmc.tatdataapi.io/assets/d8e62948-ada6-419a-be8b-edc6751ab459.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671106,หนองแม่นา,2023-10-15T08:19:38.223Z
11686,ไร่กำนันจุล,บริษัท จุลไหมไทย จำกัด พื้นที่เกษตรผสมผสาน มีร้านจำหน่ายผลผลิตด้านหน้าไร่,สถานที่ท่องเที่ยว,3,16.26594,101.04836,67210.0,https://dmc.tatdataapi.io/assets/3ac17e49-0581-49bd-9ca0-018c8e908e7c.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670113,วังชมภู,2023-10-15T08:18:24.353Z
5846,อุทยานแห่งชาติทุ่งแสลงหลวง (หนองแม่นา),จุดท่องเที่ยวหลักของอุทยานแห่งชาติทุ่งแสลงหลวงด้านจังหวัดเพชรบูรณ์ คือ ป่าสนธรรมชาติ และทุ่งหญ้าสะวันนา ซึ่งมีทิวทัศน์และพรรณไม้ดอกที่งดงามโดยเฉพาะช่วงปลายฤดูฝนถึงฤดูหนาว เหมาะแก่กิจกรรมเดินป่า กางเต็นท์พักแรม และปั่นจักรยานเสือภูเขา,สถานที่ท่องเที่ยว,3,16.579,100.88224,67270.0,https://dmc.tatdataapi.io/assets/1e87c72e-620a-4bcb-b80a-1026758e845a.jpeg,,110,เพชรบูรณ์,6711,เขาค้อ,671106,หนองแม่นา,2023-10-10T11:03:22.028Z
33636,น้ำตกตาดใหญ่,,สถานที่ท่องเที่ยว,3,16.72044,101.78162,67260.0,https://dmc.tatdataapi.io/assets/e6d09681-41a7-46bc-92a3-ffaf1b7dee20.jpeg,,110,เพชรบูรณ์,6709,น้ำหนาว,670904,โคกมน,2023-10-10T10:58:13.039Z
2286,วัดพระแก้ว,โบราณสถานสำคัญที่น่าชมคือ พระเจดีย์ในวัดพระสิงห์ และพระปรางค์กลีบมะเฟืองที่วัดพระแก้ว มีการขุดพบพระพุทธรูปที่กรมศิลปากรสันนิษฐานว่าสร้างมานานกว่าเจ็ดร้อยปี,สถานที่ท่องเที่ยว,3,16.42053,101.16549,67000.0,https://dmc.tatdataapi.io/assets/e058e7c4-21a4-4bec-bc84-60264f870837.jpeg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2020-02-19T12:30:00.000Z
3244,วัดมหาธาตุ,ตั้งอยู่บนถนนนิกรบำรุง ในเขตเทศบาลเมืองเพชรบูรณ์ เป็นวัดเก่าแก่คู่บ้านคู่เมืองเพชรบูรณ์ มีพระเจดีย์ทรงพุ่มข้าวบิณฑ์แบบสุโขทัย สูงประมาณ 3 วา สมเด็จกรมพระยาดำรงราชานุภาพ ทรงสันนิษฐานว่าสร้างมาตั้งแต่สมัยกรุงสุโขทัย ภายในพระอุโบสถประดิษฐานพระพุทธรูปหลวงพ่องาม ภายในวิหารประดิษฐานพระพุทธรูปหลวงพ่อเพชร,สถานที่ท่องเที่ยว,3,16.4206,101.155,67000.0,https://dmc.tatdataapi.io/assets/b6e95250-a44f-4c5b-9dd5-a7d112d2caa2.jpg,,110,เพชรบูรณ์,6701,เมืองเพชรบูรณ์,670101,ในเมือง,2020-02-19T12:30:00.000Z
6866,ถ้ำใหญ่น้ำหนาว (ภูน้ำริน),ถ้ำใหญ่น้ำหนาวหรือ ภูน้ำริน มีความสูงประมาณ 955 เมตร ภายในมีลักษณะเป็นถ้ำ ที่มีความวิจิตรสวยงามตามธรรมชาติด้วยหินงอกหินย้อย,สถานที่ท่องเที่ยว,3,16.95769,101.50741,67260.0,https://dmc.tatdataapi.io/assets/877f79e0-bee2-4710-8092-eae210a708d9.jpg,,110,เพชรบูรณ์,6709,น้ำหนาว,670902,หลักด่าน,2020-02-19T12:30:00.000Z
8143,จุดชมวิวพระอาทิตย์ตก (ถ้ำผาหงษ์),เป็นสถานที่ชมวิวพระอาทิตย์ตก บนหลังถ้ำเป็นผาหินสลับซับซ้อนกันอยู่ดูแล้วคล้ายประติมากรรมทางธรรมชาติ,สถานที่ท่องเที่ยว,3,16.75703,101.51041,67110.0,https://dmc.tatdataapi.io/assets/81142cf8-1f4e-45e3-86be-8ab879e69202.jpg,,110,เพชรบูรณ์,6703,หล่มสัก,670313,ปากช่อง,2020-02-19T12:30:00.000Z
11694,ไร่ บี.เอ็น.,เป็นไร่ที่นักท่องเที่ยวมักแวะมาซื้อพืชผัก ผลไม้เมืองหนาวสด ๆ นานาชนิดตามฤดูกาล เช่น บรอคคอรี่ ฟักแม้ว ผักกาดแก้ว มะเขือม่วง มะระหวาน สตรอเบอรี่ ลิ้นจี่ น้อยหน่าออสเตรเลีย,สถานที่ท่องเที่ยว,3,16.74187,101.01591,67280.0,https://dmc.tatdataapi.io/assets/fea0c339-d6b2-4e2d-b1eb-efe17f895c72.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671102,แคมป์สน,2020-02-19T12:30:00.000Z
25004,ฐานอิทธิ (พิพิธภัณฑ์อาวุธ),เป็นพิพิธภัณฑ์อาวุธ จัดแสดงปืนใหญ่ ซากรถถังและอาวุธที่ใช้สู้รบกันบนเขาค้อ,สถานที่ท่องเที่ยว,3,16.60346,100.98334,67270.0,https://dmc.tatdataapi.io/assets/f6539fb1-c5ba-4ab6-a567-9cf741c581c8.jpg,,110,เพชรบูรณ์,6711,เขาค้อ,671103,เขาค้อ,2020-02-19T12:30:00.000Z
21611,ศาลสมเด็จพระนเรศวรมหาราช,เป็นสถานที่ประดิษฐานพระบรมรูปของสมเด็จพระนเรศวรมหาราชซึ่งชาวอำเภอวิเชียรบุรีร่วมใจกันก่อสร้างเพื่อเป็นอนุสรณ์เมื่อครั้งที่เสด็จยกกองทัพไปตีทัพเขมร,สถานที่ท่องเที่ยว,3,15.65926,101.12321,67130.0,https://dmc.tatdataapi.io/assets/aed6d399-df1d-42c8-ab1e-c775488da574.jpeg,,110,เพชรบูรณ์,6705,วิเชียรบุรี,670501,ท่าโรง,2020-02-18T12:30:00.000Z
17000,พิพิธภัณฑ์เหมืองทองคำบ้านบ่อทอง,ตั้งอยู่ภายในบริเวณที่ทำการ อบต.บ่อทอง สร้างขึ้นเพื่อเป็นอนุสรณ์และแหล่งให้ความรู้เกี่ยวกับประวัติการทำเหมืองแร่ทองคำ,สถานที่ท่องเที่ยว,3,13.95785,101.82862,25110.0,,,230,ปราจีนบุรี,2502,กบินทร์บุรี,250210,บ่อทอง,2024-07-15T05:32:03.564Z
